college_id,college_name,review_title,overall_rating,review_text,posted_info,source,page_number
81,"Birla Institute of Technology and Science - [BITS], South Goa",BITS Pilani unfiltered: A deep dive into the campus.,4.3Helpful,"Pros/Cons: ZERO ATTENDANCE POLICY: Student have the flexibilty to appear for exams even with zero attendance to classes which give them the freedom to explore their interest irrespective of the degree ZERO RESERVATION POLICY: Admissions are given only on merit basis. COLLEGE INFRASTRUCTURE: lush green campus, well equipped labs HIGH FEE: almost 30 lakhs for a 4 year degree No government funding: BITS being  a pvt institution recieves no govt funding, which is to be beared by students highly competitive environment and harsh grading structure | Placement Experience: Students become eligible to college placements from 7th semester
More than 300 companies visit every year which include MNCs, startups, spread over all major domains like IT, Electronics, consulting, finance, core, product management etc
The highest package varies every year but the average stands at around 18-20lpa.
more than 90% of the students get placed every year.
i plan to build my career in ET industry after my degree.","Reviewed on Mar 10, 2025",CollegeDunia,1
81,"Birla Institute of Technology and Science - [BITS], South Goa",Bits Goa good or not,4.0Helpful,Pros/Cons: After completing 2 years of hardwork it provides great space to bond and socilaize or just have fun. 3 fests in a year with great artists and 2 interhostel fests keep you entertained. No reservations means you mix with good crowd. You spend a lot here upto 7k per month due to richpeoplw around Goa and drugs go hand in hand and one discovers numerous ways to go beyond. | Placement Experience: There is a dept for placements. 70 to 80 percent people get placed woth average package of 20 lakhs per annum. Mostly ot depends on interviews and how good internship you get in 3rd year. Cg plays a very imp role too.,"Reviewed on Feb 14, 2025",CollegeDunia,1
81,"Birla Institute of Technology and Science - [BITS], South Goa",MS@BITSGoa,4.6Helpful,Pros/Cons: Zero attendance policy across all BITS campuses is great. Great infrastructure and scenic beauty through the campus. Great start-up culture and Senior-junior connections. Lack of Athletics track and field ground. No vehicles allowed inside the campus (for students). Have to walk for very long to reach classes. Mess food is sometimes not upto the mark. | Placement Experience: There are 2 internship opportunities: PS1 and PS2. Students become eligible for PS1 after completion of 2nd year while they become eligible for PS2 in the 4th year. Students get stipends during the internship in PS2 and generally get a PPO during it only. Average package is around 20-25 lakh p.a.,"Reviewed on Jan 21, 2025",CollegeDunia,1
82,"Birla Institute of Technology and Science - [BITS], Hyderabad",BITS - IT'S MAGIC,4.5Helpful,"Pros/Cons: library is superbb and very large with equipped AC and other things No restrictions on exit and entry in the main gate too much bushes and vacant area which could be utilized to increase infrastructures. less lightning facilities and too much darkness in many campus areas mess food can be improved ,they should provide separate  veg and non veg | Placement Experience: From Third semester onwards students are eligible for Campus Placement
Google,Microsoft,Nvidia,Qualcomm,Amazon,Paytm.
Highest Package is around 42 Lpa and average is around 20 Lpa
Around 80 % students are Placed.
I will try my best in Campus Placements","Reviewed on Oct 24, 2025",CollegeDunia,1
82,"Birla Institute of Technology and Science - [BITS], Hyderabad",All Around BITS Hyderabad,4.3Helpful,"Pros/Cons: The campus Environment is a very supportive. The Senior-Junior interaction is very good The freedom you get here is truly a bliss The new Class participation that they have included The Tech culture here is pretty bad but it is improving The Whole college is run by students so there is a lot of politics involved in mots of the positions with authority | Placement Experience: The placement of our college is pretty good compared to other colleges due to the legacy and the college tag.
Form the 7th semester they get elegible for campus placement.
There are a lot of prestigious colleges comming here a few are Nvidia, qualcomm, Google, microsoft and other billion dollar companies.
The highest package goes up to 1Cr and avarage is about 30Lakhs.
Almost 70 to 80 percent get placed and others ppt for higher degree.
My plans after getting the degree is to start a company.","Reviewed on Apr 5, 2025",CollegeDunia,1
82,"Birla Institute of Technology and Science - [BITS], Hyderabad",BHPC is best,5.0Helpful,"Pros/Cons: Ours is the youngest of all campuses of Bits Pilani and hence we are growing our own culture here. We hardly have to step out as we have more than enough Hangout facilities in campus itself. Theres an all night canteen in the campus and therefore if mess food is iffy, we always have the option to go there for meals. Alumni network is not so strong and therefore placements are not even half of Bits Pilani. Balanced academic life is missing as too many events and either miss out on those or studies. | Placement Experience: Out and put IT companies as Hyderabad is known for that. All the hundreds of IT companies that are in operation here hires us for internships and jobs as well. Computer Science students are the top picks but we are also treated under marquee sets. So, current average students placed at 8-10 lakhs and on and average 8 out of 10 students get placed from here.","Reviewed on Mar 22, 2025",CollegeDunia,1
82,"Birla Institute of Technology and Science - [BITS], Hyderabad",Student review of bits hyderabad,4.8Helpful,"Pros/Cons: I like the infrastructure as all the buildings including hostels are newly built and are cleaned everyday,  there are modern facilities and the campus is a green campus The faculty is well versed in their teaching patterns and are interactive thus solves students doubts The other students are of the cream layer of indian soceity, they provide sharing of knowledge and also the alumni network is very strong There are no washing machine in hostel, one must go to the shopping place for giving clothes to wash The location is away outside the city thus commute is challenging | Placement Experience: Bits.
 Has a unique thing called practice. Schools which gives us compulsory internship at the end of second year and in the fourth year. ApArt from that placements are quite good.Stop multi national company's including nvidia google facebook , to our campus last year above 90% of the students got placed.
Highest package was 2 cr and average was 16.5 lpa","Reviewed on Jan 21, 2025",CollegeDunia,1
82,"Birla Institute of Technology and Science - [BITS], Hyderabad",BITS Pilani - It's Magic,4.8Helpful,Pros/Cons: Academic freedom to select course which you want to do. There is a lot of hostel freedom with no hostel intime. The campus culture is very vibrant with lot of diverse people. The hostel washrooms may need improvement. The roaming of dogs will be a problem for some people. Some people may not like the dressing sense of others. | Placement Experience: The students are eligible for placements in their final year. All the best companies come to recrute students. The best part is the BITS does not allow bus companies to come for campus interviews. The average package for 2023-24 season was around 21 lakhs.,"Reviewed on Dec 11, 2024",CollegeDunia,1
82,"Birla Institute of Technology and Science - [BITS], Hyderabad",Brief about BITS Hyderabad,5.0Helpful,"Pros/Cons: 0 percent attendance policy as it gave me immense time to explore other things as well. | Placement Experience: Campus placement is pretty good. 
At campus you get opportunity of 2 months internship from there you can get the PPO.

Also we get an opportunity to do 6 months internship at the very good organisation and from there one can get the job offer post internship.

Other than this this is also a placement session.","Reviewed on Dec 9, 2024",CollegeDunia,1
82,"Birla Institute of Technology and Science - [BITS], Hyderabad","BITS Pilani, Hyderabad campus",4.9Helpful,"Pros/Cons: The student crowd is really good, aspiring students. The college complements the students and helps them build their life. The infrastructure is world class and everything needed is available on the campus, from food to medicines to groceries, everything. BITS has some of the best fests happening. 3 namely ATMOS - tech fest, PEARL - cultural fest, and ARENA - sports fest. Initially I struggled to get along people as I didn't speak Hindi. Cost of living on campus is a bit expensive, but food prices are reasonable. | Placement Experience: Students get summer internships during Second year's end and either first or second semester of their Fourth year. This is called as practice school and most students receive call for placements from the companies that hired them for practice school. And the placements in BITS is really good . Also all three campuses are placed together. Around 89 percentage got placed in the year 22-23 with average around 20 lpa. I plan to do masters after I get my degree.","Reviewed on Nov 20, 2024",CollegeDunia,1
82,"Birla Institute of Technology and Science - [BITS], Hyderabad",The life of BITS Pilani,5.0Helpful,Pros/Cons: The boys and girls ratio is very decent compared to other colleges which is around 1:4 The campus environment is very good with a lot of trees We have a system which is relatable to a credit card syst The fee is very high but it is worth it the education | Placement Experience: Placements are very good at BITS Pilani. The thing which helps the students of BITS Pilani that accompany which is trying to hi from BITS Pilani has to conduct placements in all the three campuses of India. The percentage of people getting percentage is 85% which is pretty high.,"Reviewed on Nov 12, 2024",CollegeDunia,1
82,"Birla Institute of Technology and Science - [BITS], Hyderabad",Life at BITS Pilani Hyderabad Campus.,4.3Helpful,"Pros/Cons: students can choose many different kinds of electives which are different from their main course work also. The faculty are extremely experienced and have a proper research group under them who work as our lab teaching assistants and always are there to guide us. students are allowed to use all lab equipment after taking permission and are allowed to perform experiments by themselves. it's a hands on experience there is nothing in particular that i disliked. | Placement Experience: from the 6th semester students are eligible for placements. The highest package this year was a CTC of 1cr. Around 90% of the students get placed.
i want to pursue my master's after my degree in a different Country.","Reviewed on Nov 12, 2024",CollegeDunia,1
82,"Birla Institute of Technology and Science - [BITS], Hyderabad",BITS PILANI HYDERABAD CAMPUS,4.2,Pros/Cons: Greenery . There are trees and flower plants all over the campus and are well mainained. Animals in campus. Dogs and cats live along us and are vaccinated and cared for. Attendance leniancy. 75%Attendance is not necessary to appear in exams. No accomodation facility for parents in campus. Campus is located outside city so sometimes cabs dont come in night or early morning times. The gender ratio is a bit lesscompared to other colleges. | Course Curriculum Overview: The 0% attendance policy gives flexibility to student to focus on other activities as well other than academics and helps them become better individuals as a whole. The curriculum is updated frequently and is industry oriented developed by experts. We have quizes once in almost 2 months and in between midsems and compre exams.,"Reviewed on Nov 10, 2024",CollegeDunia,1
83,"Vellore Institute of Technology - [VIT University], Vellore",My college lore,4.0Helpful,"Pros/Cons: the college provides wide oppourtunities in the every field. by conducting events, seminars, international and industry visit summits. it takes care of academic and entertainment for both students as well as faculties campus is pretty huge and beautiful. the skies here is magnificient. greeney everywhere. perfect for an evening walk. engagement with faculties can be done without any hesitation because they are helpful and approacable. students are friendly as well. they help you with assignments, information and notes, and the placement history is obviously good. different illogical rules. vit is strict when it comes to the student's safety. they dont allow freshers to go out of the campus for 3 months. the in time is pretty soon festivals are not celebrated. they require permission to even celebrate friends birthdays. you have to write application for everthing | Placement Experience: At VIT, placements and overall employability tend to be strong, though outcomes for biotechnology students are more modest compared to branches ike CSE or ECE. Across the institute;s 2025 pplacement drive, around 868 companies visited and a total of about 14044 job offers including dream, super dream and regular offers were extended. the highestpackage offered was 1 crore rupees per annum and for all Btech streams, the average package was roughly in the range of 8.99lpa to 9-a0 lpa. core biotech and pharma recruiters reportedly include companies like biocon and other banglore based biotech firms, offering roles as assistant research. After btech my plans would be to build  a profile that helps in post graduate studies or in a specilized biotech jobs","Reviewed on Dec 1, 2025",CollegeDunia,1
83,"Vellore Institute of Technology - [VIT University], Vellore",A GOOD COLLEGE,4.0Helpful,"Pros/Cons: The girls to boy ratio is around 3:1 for boys and girls respectively The package is around 3-5 lpa which is quite good for a ug degree We can get internship opportunities in this institute | Course Curriculum Overview: The curriculum is updated accordingly to the requirements and real world requirements, the teaching methods are good with practical skills there is continuous assessment test and an endsem exams in a semester","Reviewed on Nov 25, 2025",CollegeDunia,1
83,"Vellore Institute of Technology - [VIT University], Vellore",Vit AP Review,4.6Helpful,"Pros/Cons: I liked the campus atmosphere and supportive faculty The teaching quality is good and labs are well maintained There are many clubs and activities that help in overall development. Vit AP hostel rules, which can sometimes feel too restrictive The food quality in mess needs improvement Connectivity is a bit inconvenient in vit ap, campus is located far from the main city areas. | Placement Experience: The placement process at VIT ap is well organised and students usually become eligible for campus placements from the beginning of their 6th semester.
Several companies visit the campus including both product and service based companies. Some well known recruiters are Infosys, TCS,Wipro, HCL, cognizant, IBM, deloitte.
The highest package usually comes from product based companies, while average package remains moderate. The placement percentage decent. After my degree I plan to eplore opportunities in my field.","Reviewed on Nov 23, 2025",CollegeDunia,1
83,"Vellore Institute of Technology - [VIT University], Vellore",My Life inside VIT'V,4.0Helpful,"Pros/Cons: The first thing i like here is the infrastructure, it is really great. The classrooms here are excellent and modern. Most of the professors over here are knowledgeable and supportive. Second is the FFCS(Fully flexible credit system) which allows students to choose their own courses which they have to write in that particular semester. And it feels like you are the boss who decides which class to attend and at what time. Next thing is the Campus life and social interactions. Here you can see students from all corners of India even from other nearby countries. The exposure that you get here is really great and you can enjoy your campus life to your fullest. Things that i disliked at first was as a fresher you are not allowed to go out of the campus(as a hosteller) for first 3months without permission, but later i realised  it is for our safety. The hostel rules might be strict with attendance and discipline and regular checkup will be there if they feel something suspicious about u. the tuition fees might feel a bit high and sometimes a burden to some families. | Placement Experience: B.tech students will be eligible after they complete their credits before the 3rd year and usually that is the period during which they will be eligible for placements. For integrated M.tech it might be after the 4th year in 5th year,they could get a year for internships which is good for students. This might be considered as my interest in this course.The placement is around 95 percent.My plans after getting the degree is to become a highly skilled person and to get a job in google. Many companies like Microsoft, Amazon, Qualcomm, etc place our campus.There are no such companies that visited and made no offers.","Reviewed on Sep 21, 2025",CollegeDunia,1
83,"Vellore Institute of Technology - [VIT University], Vellore",Best college in India,4.4Helpful,"Pros/Cons: The teaching parten is very good, specifically the ffcs The number of student is a much too high | Course Curriculum Overview: Very good like everything and alone as a okay divisions of every courses makes a different ways taken CBSE but will different Space Station and things good like real while problems are there and also there in two days course making new labs and all in frequency of I think okay like differentiate 2011","Reviewed on Sep 17, 2025",CollegeDunia,1
83,"Vellore Institute of Technology - [VIT University], Vellore",AN UNFFORGEATABLE MEMORY OF MINE AT VELLORE INSTITUTE OF TECNOLOGY,4.0Helpful,"Pros/Cons: things like are the bachmates i got they are helping ,motivating the girl/boys ratio is 8/10 means if 100 boys are there then 80 girls are threre. the factulty and management are good and  alows adorable so i liked them in my college. the infrastructure is very good and well managed i liked it. Things i disliked is the add on fess other than tution fees to be managed some times factulty also dont solve problems of students the conflicts of students some times i dont like it | Placement Experience: the Placements of my College are good as the connections of our good so top recurters came like amazon,tata,mahindra the highest package is of 75 lakh per annum and average package is of 8 lakh in our batch placements anount is less but now goodPercentage of students getting placements is 85 percent From which semester students become eligible for campus placements lthird year last semester.","Reviewed on Sep 12, 2025",CollegeDunia,1
83,"Vellore Institute of Technology - [VIT University], Vellore",My real experience at VIT vellore,4.1Helpful,"Pros/Cons: I like the infrastructure facility in this modern campus such as in library , labs , etc I liked the placements with top recruiters and good packages And also i enjoyed the campus life with cultures and clubs Negative one is like the food in hostel mess are not good Classes are more theory and not practicle manner And the outing rules only 2 hours in a day | Placement Experience: In 5th semester onwards the companies are visiting the college and the eligibility is 60% in 10th and 12th , and the cgpa must be 6 or more . 
The companies visited are NeilsonIQ , apple and more .
The average package for my course are 5 Lpa","Reviewed on Sep 1, 2025",CollegeDunia,1
83,"Vellore Institute of Technology - [VIT University], Vellore",LIFE AT VIT,4.2Helpful,"Pros/Cons: I loved the ambience and the overall campus architecture. The facilities provided like the library, Labs and sports complexes are excellent. The academics and extra curricular activites are upto the mark. The professors are well knowledgable and friendly. It can be a bit expensive to live here in Vellore. The weather is also pretty humid. | Course Curriculum Overview: ECE is  a core subject in the upcoming technologies like the semiconductor field etc. which is why I chose this branch. VIT has a lot of labs and equipment that enables a person to learn and grasp practical knowledge faster. The teaching methods include using a PPT and using a white board . Sometimes flip classes are done when students explain topics. The 2nd open book test is the toughest in difficulty level when compared to exam 1 and the final test.","Reviewed on Sep 1, 2025",CollegeDunia,1
83,"Vellore Institute of Technology - [VIT University], Vellore",VIT a second home,4.4Helpful,"Pros/Cons: the infrastructure of the classroom are top notch. fully air conditioned classroom with projectors and students friendly seating arrangements all the faculty are very friendly and they Phd holders. very supportive both in personal and professional life VIT has a vast culturally diverse environment, all the peers are very friendly and achievement oriented. campus facilitate for students mental well being very much need to focuses more on giving equal opportunity to every category students | Placement Experience: VIT has a very good placement and the placement rate is 99.2%. the highest package is 1Cr. CTC. the average CTC  is arounf 600000. around 200 companies visit VIT everyear. from the 5th semester placments and placement training will be started. students should have minimun of 7cgpa and 60% in their school educations. and students with standing arrers are not allowed to sit for placments. currently i'm looking for the placements in my college","Reviewed on Sep 1, 2025",CollegeDunia,1
83,"Vellore Institute of Technology - [VIT University], Vellore",Review On Vellore Institute Of Technolgy one of the Prestigious Colleges of India,3.9Helpful,Pros/Cons: Infrastructure of the college is awsome. Examinations held here are very strict with severe actions one thing i like here is we can select the faculties on our own More intake of students into the college i think the management should have instructions on dresiing more intake of students into the college | Placement Experience: Placements are good at our college with a 75 - 80 % of placements every year. Students can sit in placements if they complete 135 credits by the 6th semester and in placements most of the companies offer a 6 months Internships and then full time offer so it is better to complete all credits in 7th semester.,"Reviewed on Sep 1, 2025",CollegeDunia,1
84,"Vellore Institute of Technology - [VIT] Chennai, Chennai",B.COM/BBA in VIT chennai,4.5Helpful,"Pros/Cons: There are ample of opportunities such as clubs , events to showcase our talents for courses like B.com and BBA, students can choose professional courses such as ACCA and US CMA The college provides excellent placement and training and the average package is around 3-4 lpa Highly competitive, the specialization offer in vit chennai for bcom and bba is less although VIT has good infrastructure, there have been complaints about availability of resources like lab as it could not accomodate high strength | Placement Experience: placement training starts from 5th semester. visiting companies are ICICI bank, deloitte , hdfc and other 40 companies . the average package is 3lpa and dream offer is 6lpa. almost all  the students who are eligible and poses skills get placed.","Reviewed on Aug 22, 2025",CollegeDunia,1
84,"Vellore Institute of Technology - [VIT] Chennai, Chennai",Is VIT worth it,4.0Helpful,"Pros/Cons: Boys to girls ratio is very good in every branch Quality of study is excellent compared to other universities Students come from different parts of the country The rules are very strict and there are cameras everywhere The in time for boys and girls is very less You need permission of proctor for every outing or leave | Placement Experience: Placements in VIT UNIVERSITY is very good the average package is 8 lakhs and the Highest may go upto 1 crore every year.There is a separate placement cell in VIT chennai and they give you placement training from start of the third year. Many multinational companies like google, microsoft etc comes to VIT to pick students for their company. Almost 98 percent of the students gets places in VIT. After my degree I choose to sit for placements.","Reviewed on Jun 26, 2025",CollegeDunia,1
84,"Vellore Institute of Technology - [VIT] Chennai, Chennai",My College life,4.0,"Pros/Cons: I liked the college curriculum as it starts its course on time and ends on time that's the major thing I liked I liked the campus view , it's infrastructure, view of sky are so mesmerizing . I liked cleanliness, security, hospitality all are so good. I don't liked the food here as I am north indian.so.. I don't like the language barrier, as they don't want to understand either hindi or english also onlo tamil.. I don't like restrictions on girls , they do so many.. | Course Curriculum Overview: I liked the course as I was interested in this, but if u don't like the branch then also it's fine because when u make good friends u will like all stuffs ,
As we have to 75% attendance in 1st sem , after that if u are 9 + cgpa then u don't need to attend classes .
Exams are little bit tough in CAT2 other wise CAT1 and fat paper is really easy u can score good marks .","Reviewed on May 22, 2025",CollegeDunia,1
84,"Vellore Institute of Technology - [VIT] Chennai, Chennai",My insights on Vit Chennai,4.1Helpful,"Pros/Cons: Infrastructure - the campus is huge (192 acres). It's well maintained. Every corner there is a canteen. We also have bank, supermarket, clinics etc.extracurricular wise there is basketball court,2 grounds, cricket pitch.sports room well maintained. Thee are almost 50plus clubs for both academic and extracurricular purposes. For example I am in AUTOVIT club that does all works related to automation and robotics. I am also part of SEDS,a space club. Variety of events are organised almost everyday People here come from different backgrounds and we get to meet a lot of different kinds of people everyday.for example I met this girl from Bihar and she even made me learn Hindi. This university celebrates everyone with different cultures. Unhygienic maintenance of some canteens. We can see monkeys everywhere using all thoose cups etc. or lizards in water tank.not all places but few need to be maintained properly Almost all Saturdays it's a working day in the name of compensation of classes. We also have exams during sunday if our slot falls on that day. they also sometimes keep exams on afternoon making it very difficult for day scholars. Despite normal bus during morning and evening there is one in the afternoon.only limited bus with certain routed are provided. The crowd during that time while catching the bus is soo much. | Placement Experience: The placements will take place in the main campus I.e Vellore. In 2024 there were 867 companies that visited. Highest CTC 88LPA and average CTC was 9.9LPA. There were a total of 8k offers. The good thing about this college is we will easily get placed in any IT companies. But getting a core job is quite difficult. The regulars are TCS, Cognizant, Nokia, Shell, Intel, PayPal etc. Specfic training's will be provided for all the procedures to be followed during placements. I am planning on doing my masters in aerospace engineering abroad.","Reviewed on May 15, 2025",CollegeDunia,1
84,"Vellore Institute of Technology - [VIT] Chennai, Chennai",VIT- Melting Point of India,3.6Helpful,"Pros/Cons: I liked that college has students from all over India. We get a lot of exposure, VIT is also a melting pot. You can learn a lot about other cultures The college has great placements for every branch The population is so high and hence sometimes it becomes irritating. Hostel rules are strict especially for girls. We have exams somewhat every month or the other | Course Curriculum Overview: The course ciriculm is one of the best aspect of VIT. Every year they modify it according to industry standards. They don't have courses which are entirely not related to the group taken. For instance CSE doesn't have Engineering Graphics as a paper like every other college","Reviewed on May 11, 2025",CollegeDunia,1
84,"Vellore Institute of Technology - [VIT] Chennai, Chennai",My CSE in Business Analytics Journey at VIT Chennai,4.4Helpful,"Pros/Cons: I liked the diversity here, students from all across the world study here. I like the clubs and other activites that happen along with the academics. I like the fests here, it is a lot better than the fests of other colleges I dislike the mess food may not be that great. The hostel fee seems to be a bit high here The fee here is a lot for lower categories | Placement Experience: From the 7th semester, students are eligible for the placements, The companies that visited the campus were TCS, Wipro, Coginzant and other popular service and product based companies, the average package would be 10LPA as far as I know from the website and others.","Reviewed on Apr 24, 2025",CollegeDunia,1
84,"Vellore Institute of Technology - [VIT] Chennai, Chennai",Vit is genuinely a very good college but it needs to inprove a little bit in terms of strictness freedom etc snd rules s,3.6Helpful,Placement Experience: Talking abt placements placements of college are decent with average package of 6-7 lpa but jowadays market is going is very low as compared to before so students are not getting placed but this should change after some years,"Reviewed on Apr 23, 2025",CollegeDunia,1
84,"Vellore Institute of Technology - [VIT] Chennai, Chennai",The True qualities of vit chennai university,3.4Helpful,"Pros/Cons: The campus is good,spacious and has big playing grounds and respective sports grounds The faculties are friendly and provide good knowledge There are seperate clubs doing seperate events all over the campus making social interactions easy on a daily basis Regarding hostel the food can be a bit more good The marking system is a bit more complicated and difficult in certain ways | Placement Experience: For my course there is internship opportunities  in 4th year and in 5th year there's placement by top companies like wipro, fresh works, amazon, google, nokia, intel and more big companies. The college offers 75% campus placement","Reviewed on Apr 21, 2025",CollegeDunia,1
84,"Vellore Institute of Technology - [VIT] Chennai, Chennai",CSE AT VIT CHENNAI,4.9Helpful,"Pros/Cons: It is pretty transparent here, everything is followed in a very systematic order I Also liked the system of fully flexible credit system, which allows the student to choose the timetable flexibly if he manages score well Many events occur each and every day based on all the cultures across India There is nothing much, I dislike, but there is this one thing that even after being an engineering student, you still need permission from your parents or your Proctor to go out of the campus | Placement Experience: Placement is one of the strong parts and VIT Chennai as of now every year almost 90 to 95% of the students get placed 
in which 10 to 15% students have an average package of around 20 to 30 LPA and the highest package being near 60 to 70 LPA and the mass recruiter package is ranging from 7 to 12 LPA. if the student wants to opt for higher studies, VIT Chennai E is also very strong at its alumni with many international universities, such as University of California.","Reviewed on Mar 12, 2025",CollegeDunia,1
84,"Vellore Institute of Technology - [VIT] Chennai, Chennai",Experience through VIT Chennai,4.1Helpful,"Pros/Cons: Cleanliness of the campus is well maintained. Every student is given the freedom to change their time slots flexibly for every semester. The labs are well maintained and the staffs are well experienced. The campus seems a bit small than the other colleges at this level. The food stalls are a bit expensive to spend cash on. College is located at a far location from the main district. | Placement Experience: Usually students from 6th semester to 8th semester are eligible for placements. 
Variety of companies have landed on our college for recruitment, namely, Amazon, Microsoft, Paypal, Walmart, Google, TCS Adobe, Accenture, Wipro etc.
In 2023, the highest package offered was 1.02 Crores per annum. and the average seems to be at 9 lakhs per annum. I don't have the details of per company statistics.
about 85% to 90% of the students get placed in VIT.

My plans after degree would be to gain some work experience for 2 years and then pursue for masters.","Reviewed on Mar 3, 2025",CollegeDunia,1
85,"VIT University - [VIT- AP], Guntur",even with the pros and cons the college is a college,3.4Helpful,"Pros/Cons: people and the environment and the freedom they provide the culture here is good they celebrate different types of festivals irrespective of the religion the teansprancy among the faculty and eveything is online no need any interaction the college over all here is good but it should develope a wellbeingness | Course Curriculum Overview: the circullum here is good but they need to work on it because it was new and computer science students need not to worry
that was so good
the labs are here are well equiped with equipment which is sooo good
but everything depend on the student","Reviewed on Nov 13, 2025",CollegeDunia,1
85,"VIT University - [VIT- AP], Guntur",MY HONEST REVIEW ON VIT-AP,3.0Helpful,"Pros/Cons: The lab equipments for the mechanical department is the best thing in this campus The university has so many written MOUs with global universities which is great for expose but at a expensive cost The student mentor program is helpful for students to interact and share their problem with their mentor The college wifi is very bad you won't even get 2MBps...the highest I got is 1Mbps there is no student council to solve the actual student problems even though there is a student mentor program but the thing is you cannot share everything with your mentor even though there is a scope of exposure to do great things but most of the events or MoUs signed with global Universities costs really high | Course Curriculum Overview: The best and for some it could be worst part also , it doesn't matter whether you're a mechanical engineering student or EEE or CSE you should have to learn every single programming language from C to python including DSA and cloud computing which will help you to switch your career easily if you want.
but however at the same time the mechanical students feel stressed alot. because they have to study their own field subjects which are not easy at the same time they have to clear the programming languages which are completely different from mechanical subjects","Reviewed on Nov 2, 2025",CollegeDunia,1
85,"VIT University - [VIT- AP], Guntur",Journey through VIT-AP,3.4Helpful,"Pros/Cons: faculty is qualified and some are very supportive, their interactive teaching methods create positive learning environment flexible and updated curriculum allowing us for FFCS to design our own degree There will be lots of technical and not technical events will be conducted including big cultural fest and tech fest the campus is still under construction,ongoing work is a bit of disturbance quality of mess food is inconsistent and common point of dissatisfaction among students strict rules and regulations can feel sometimes very restrictive and limit student freedom,and gender ratio is 2:3 | Placement Experience: placements are excellent,thanks to centralized placement cell serves all VIT campuses.
students become eligible for campus placements from third year onwards.The university has a strong track record with over 900 companies visiting anually including apple,microsoft ,google,uber,zomato,cisco,infosys.
for 2024-25 placement season the highest package was 27 lpa and average of 10 lpa ,the placement percentage is high.
i want to work for a leading tech company where i can apply my skills in software development","Reviewed on Sep 27, 2025",CollegeDunia,1
85,"VIT University - [VIT- AP], Guntur",Beyond the Brochure : VIT AP,4.6Helpful,"Pros/Cons: I love the overlook of the campus , its architecture of the main block is amazing and scenic . There is lot of walking space between hostels and other blocks so it does not get much crowded . They are building more hostels which was needed . Every month we have events sponsored by different clubs which creates and nice gathering and musical environment for the crowd , a lot of engagement also takes place if we are part of the particular club . Our college also hosts cultural , sports and tech fests time once every year - we get to do  a lot of work , practice and love making it a better fest year by year . We also have 2-4 sports tournaments every year for various sports . I did not like the food when i use to stay in hostel and the water provided in host dispensers were not clean at times . The location of the campus is not great according to me due to its unpredictable weather , it gets super sunny and hot during summers and has heavy rains during monsoon season causing the roads to get blocked . It would be great if AC's were installed in all classroom and not only labs because it gets very hot and humid during the summers . | Placement Experience: My course takes times of 4 years which means 8 semesters as 2 semester per year to be completed . Students start their placement training in 6th semester which is 3rd year- 2nd sem and the companies start recruiting the students from 7th semester onwards which is the 4th year . Many companies have been consisted in recruiting students every year , some being Cognizant , Tata , Wipro , Accenture , Wipro and many more . The average ctc is about 5.5 lakhs inr . I dont intend to sit for placement as its rough in my college , i plan to do mba . I am going to give CAT exam in Nov 2025 , GMAT and XAT in Jan 2026 . I want to pursure higher studies , mba in marketing being my first choice and mba in business management being my second choice . I look forward to studying in colleges like IIM Ahmd , IIM Calicut , IIM Kashipur , XIMB Bbsr , XLRI Jamshedpur .","Reviewed on Sep 19, 2025",CollegeDunia,1
85,"VIT University - [VIT- AP], Guntur",Wow with vit,3.5Helpful,Pros/Cons: The campus is huge. The people are very good. There are many events organised by the clubs. The seniors are very good. Ragging is not found The fee is very high for both tuition and hostel Heard few complaints about hostel mess food Entry time in campus is 6pm which is too fast | Placement Experience: The placement system is good in vit. Every year almost 85% people or more are placed in good companies. The highest package is 5-10LPA. Some years it was also 35LPA. Placements are also based on the student ability,"Reviewed on Aug 25, 2025",CollegeDunia,1
85,"VIT University - [VIT- AP], Guntur",My academic journey review,4.0Helpful,"Pros/Cons: I really liked the modern infrastructure of my college The hostels and campus are always kept clean The teachers are friendly and their placement records are good The campus is still under construction. So students might face issues. Overcrowding is the biggest issue we face inside our camps The irregularities in wifi plus the restrictions on students are quite stressful | Placement Experience: From semester 6 onwards the students are eligible for campus placements. Many companies like meesho, myntra, morgan stanley, wipro, tata, Infosys and many other tier 1 companies visit here. Both mass hiring and product companies hire students from here. The highest package for 2025-26 has been 56 lpa as of now and avg package is around 21-30 lpa. Last year for 2024-25 batch students, the percentage was between 75-80. My plan is to get into a product company after completing my btech.","Reviewed on Aug 25, 2025",CollegeDunia,1
85,"VIT University - [VIT- AP], Guntur",The story of vit ap,4.0,"Pros/Cons: The college is quite strict regarding ragging in the campus. The college is quite good for sports management. The college don’t provide practical learning. The student may get language barrier as the most of the people talk in their native language. | Course Curriculum Overview: The cousre of the college are quite similar of every college where first sem consist of calculas which is quite difficult.
The coure is quite difficult and malpractice has a punishment so no one dare to do thease practices.","Reviewed on Jun 26, 2025",CollegeDunia,1
